,online,reservations,rating,votes,location,rest_type,cost_for_two,type
6325,No,No,3.3,9,Residency Road,Cafe,400.0,Dine-out
6326,No,No,3.4,8,Richmond Road,Quick Bites,350.0,Dine-out
6328,No,No,3.7317847177866676,0,Shanti Nagar,Other,300.0,Dine-out
6331,Yes,No,3.2,5,Commercial Street,Quick Bites,300.0,Dine-out
6332,No,No,3.8,217,Lavelle Road,Casual Dining,2000.0,Dine-out
6333,No,No,3.6,31,Lavelle Road,Casual Dining,1700.0,Dine-out
6334,Yes,No,3.8,260,MG Road,Cafe,700.0,Dine-out
6335,Yes,No,2.5,22,Ulsoor,Casual Dining,1000.0,Dine-out
6336,Yes,No,3.4,50,Church Street,Casual Dining,600.0,Dine-out
6337,No,No,2.6,26,Residency Road,Quick Bites,400.0,Dine-out
6338,No,No,3.7,82,MG Road,Other,2500.0,Dine-out
6339,Yes,No,4.1,125,MG Road,Other,900.0,Dine-out
6340,No,No,4.1,121,Richmond Road,Casual Dining,600.0,Dine-out
6341,Yes,Yes,2.2,406,MG Road,Casual Dining,1000.0,Dine-out
6343,Yes,No,4.4,1087,Lavelle Road,Other,600.0,Dine-out
6344,Yes,No,4.0,867,Lavelle Road,Quick Bites,400.0,Dine-out
6345,No,No,4.5,174,Richmond Road,Quick Bites,250.0,Dine-out
6346,Yes,No,4.4,222,MG Road,Quick Bites,700.0,Dine-out
6347,No,No,4.1,356,Richmond Road,Quick Bites,400.0,Dine-out
6348,No,No,3.6,221,Commercial Street,Quick Bites,300.0,Dine-out
6349,No,No,3.9,80,Church Street,Quick Bites,500.0,Dine-out
6350,No,No,4.0,1217,Church Street,Quick Bites,200.0,Dine-out
6351,Yes,No,3.9,101,Ulsoor,Quick Bites,150.0,Dine-out
6352,Yes,No,4.1,41,Church Street,Dessert Parlor,150.0,Dine-out
6353,No,No,4.1,274,Richmond Road,Quick Bites,150.0,Dine-out
6354,No,No,4.0,1443,MG Road,Other,500.0,Dine-out
6355,Yes,Yes,4.1,94,Church Street,Quick Bites,300.0,Dine-out
6356,Yes,No,4.3,284,St. Marks Road,Quick Bites,500.0,Dine-out
6357,No,No,4.0,102,Richmond Road,Quick Bites,300.0,Dine-out
6358,Yes,No,3.6,15,Ulsoor,Quick Bites,300.0,Dine-out
6359,Yes,No,4.1,159,St. Marks Road,Quick Bites,300.0,Dine-out
6360,Yes,No,4.0,101,St. Marks Road,Quick Bites,150.0,Dine-out
6361,No,No,4.0,89,Infantry Road,Quick Bites,300.0,Dine-out
6362,Yes,No,4.1,204,Ulsoor,Quick Bites,250.0,Dine-out
6363,Yes,No,3.8,30,Ulsoor,Quick Bites,200.0,Dine-out
6364,Yes,No,3.7,18,MG Road,Quick Bites,200.0,Dine-out
6365,No,No,4.0,47,Richmond Road,Quick Bites,250.0,Dine-out
6366,Yes,No,3.3,9,Richmond Road,Quick Bites,300.0,Dine-out
6367,No,No,2.7,77,MG Road,Quick Bites,500.0,Dine-out
6368,No,No,3.9,75,Commercial Street,Quick Bites,150.0,Dine-out
6369,No,No,3.6,52,Richmond Road,Other,300.0,Dine-out
6370,Yes,No,4.0,787,Richmond Road,Quick Bites,400.0,Dine-out
6371,Yes,No,3.9,113,Shanti Nagar,Quick Bites,250.0,Dine-out
6372,Yes,No,4.0,78,Commercial Street,Other,350.0,Dine-out
6373,Yes,No,3.9,117,MG Road,Quick Bites,800.0,Dine-out
6374,Yes,No,3.3,111,Ulsoor,Quick Bites,300.0,Dine-out
6375,Yes,No,3.4,7,Ulsoor,Quick Bites,500.0,Dine-out
6376,Yes,No,3.8,106,Residency Road,Quick Bites,200.0,Dine-out
6377,Yes,No,3.6,79,Ulsoor,Quick Bites,300.0,Dine-out
6378,Yes,No,3.6,112,Richmond Road,Quick Bites,500.0,Dine-out
6379,Yes,No,3.4,69,Ulsoor,Quick Bites,350.0,Dine-out
6380,Yes,No,3.2,4,MG Road,Quick Bites,450.0,Dine-out
6382,Yes,No,3.7,44,Commercial Street,Quick Bites,250.0,Dine-out
6383,No,No,3.0,33,Commercial Street,Quick Bites,400.0,Dine-out
6384,No,No,3.2,57,Lavelle Road,Quick Bites,350.0,Dine-out
6385,Yes,No,3.9,55,St. Marks Road,Quick Bites,400.0,Dine-out
6386,Yes,No,3.6,79,Residency Road,Quick Bites,500.0,Dine-out
6387,Yes,No,3.5,24,Ulsoor,Quick Bites,300.0,Dine-out
6388,No,No,3.7,14,Richmond Road,Other,300.0,Dine-out
6389,Yes,No,3.8,41,Ulsoor,Quick Bites,250.0,Dine-out
6390,No,No,3.6,26,Shivajinagar,Quick Bites,300.0,Dine-out
6391,No,No,3.8,95,Church Street,Quick Bites,500.0,Dine-out
6392,No,No,3.9,77,MG Road,Quick Bites,200.0,Dine-out
6393,Yes,No,3.7,23,Richmond Road,Quick Bites,500.0,Dine-out
6394,No,No,3.5,18,Residency Road,Quick Bites,200.0,Dine-out
6395,Yes,No,3.5,33,Shanti Nagar,Other,400.0,Dine-out
6396,Yes,No,3.5,7,Ulsoor,Quick Bites,200.0,Dine-out
6397,Yes,No,3.9,53,MG Road,Dessert Parlor,600.0,Dine-out
6399,Yes,No,3.3,70,Residency Road,Quick Bites,400.0,Dine-out
6400,No,No,3.6,37,Shivajinagar,Quick Bites,250.0,Dine-out
6402,Yes,No,3.5,62,Church Street,Quick Bites,400.0,Dine-out
6403,Yes,No,2.9,26,Residency Road,Quick Bites,300.0,Dine-out
6404,Yes,No,3.5,58,Shanti Nagar,Quick Bites,300.0,Dine-out
6405,No,No,3.7,70,Ulsoor,Quick Bites,500.0,Dine-out
6406,No,No,3.7317847177866676,0,Shanti Nagar,Quick Bites,200.0,Dine-out
6408,Yes,No,3.1,163,Church Street,Quick Bites,350.0,Dine-out
6409,Yes,No,3.8,170,Shanti Nagar,Quick Bites,250.0,Dine-out
6410,Yes,No,3.3,4,Richmond Road,Quick Bites,200.0,Dine-out
6411,Yes,No,3.4,26,Ulsoor,Quick Bites,200.0,Dine-out
6412,Yes,No,3.9,454,Residency Road,Quick Bites,400.0,Dine-out
6413,No,No,2.9,18,Shivajinagar,Quick Bites,400.0,Dine-out
6414,No,No,3.3,9,Shanti Nagar,Quick Bites,300.0,Dine-out
6415,Yes,No,3.2,35,Shivajinagar,Quick Bites,350.0,Dine-out
6416,Yes,No,3.9,252,Residency Road,Quick Bites,500.0,Dine-out
6417,No,No,3.7,58,Church Street,Quick Bites,250.0,Dine-out
6418,Yes,No,3.2,46,Ulsoor,Quick Bites,300.0,Dine-out
6419,No,No,3.6,14,Shivajinagar,Quick Bites,150.0,Dine-out
6420,No,No,3.5,11,Shivajinagar,Quick Bites,200.0,Dine-out
6421,No,No,3.7317847177866676,0,MG Road,Quick Bites,250.0,Dine-out
6422,Yes,No,3.5,21,Infantry Road,Quick Bites,200.0,Dine-out
6423,No,No,3.7,160,St. Marks Road,Quick Bites,300.0,Dine-out
6424,Yes,No,3.7317847177866676,0,Ulsoor,Quick Bites,200.0,Dine-out
6425,No,No,3.2,7,Shivajinagar,Quick Bites,200.0,Dine-out
6426,Yes,No,3.2,4,Ulsoor,Quick Bites,400.0,Dine-out
6427,Yes,No,3.4,25,Langford Town,Quick Bites,350.0,Dine-out
6428,Yes,No,3.2,5,Shivajinagar,Quick Bites,300.0,Dine-out
6429,No,No,3.1,23,MG Road,Quick Bites,300.0,Dine-out
6430,No,No,3.3,4,Shanti Nagar,Quick Bites,250.0,Dine-out
6431,No,No,3.9,27,Ulsoor,Quick Bites,100.0,Dine-out
6432,No,No,3.7317847177866676,0,Shivajinagar,Quick Bites,100.0,Dine-out
6433,No,No,3.7317847177866676,0,Shivajinagar,Quick Bites,200.0,Dine-out
6436,No,No,3.7317847177866676,0,Residency Road,Quick Bites,450.0,Dine-out
6437,No,No,3.7317847177866676,0,Shivajinagar,Quick Bites,400.0,Dine-out
6438,No,No,3.7317847177866676,0,Shivajinagar,Quick Bites,350.0,Dine-out
6439,No,No,3.7317847177866676,0,Shivajinagar,Quick Bites,300.0,Dine-out
6440,No,No,3.7317847177866676,0,MG Road,Quick Bites,150.0,Dine-out
6441,No,No,3.7317847177866676,0,MG Road,Quick Bites,300.0,Dine-out
6444,Yes,No,3.7317847177866676,0,Shivajinagar,Quick Bites,150.0,Dine-out
6445,Yes,No,3.2,4,Shivajinagar,Quick Bites,200.0,Dine-out
6446,Yes,No,3.7317847177866676,0,Shanti Nagar,Quick Bites,300.0,Dine-out
6447,Yes,No,3.7317847177866676,0,Shivajinagar,Quick Bites,300.0,Dine-out
6448,Yes,No,3.7,17,Ulsoor,Quick Bites,300.0,Dine-out
6449,No,No,3.4,12,Ulsoor,Quick Bites,100.0,Dine-out
6450,No,No,3.3,4,Ulsoor,Quick Bites,100.0,Dine-out
6451,No,No,3.3,6,MG Road,Quick Bites,300.0,Dine-out
6452,No,No,4.1,399,Shivajinagar,Quick Bites,300.0,Dine-out
6457,Yes,No,3.7317847177866676,0,Richmond Road,Quick Bites,300.0,Dine-out
6458,Yes,No,3.7317847177866676,0,Shivajinagar,Quick Bites,100.0,Dine-out
6460,No,No,3.7317847177866676,0,Richmond Road,Quick Bites,200.0,Dine-out
6462,No,No,3.7317847177866676,0,Ulsoor,Quick Bites,300.0,Dine-out
6463,No,No,3.7317847177866676,0,Shivajinagar,Quick Bites,250.0,Dine-out
6464,No,No,3.7317847177866676,0,Commercial Street,Quick Bites,150.0,Dine-out
6466,No,No,3.7317847177866676,0,Shivajinagar,Quick Bites,600.0,Dine-out
6471,Yes,No,2.5,34,Ulsoor,Quick Bites,600.0,Dine-out
6472,Yes,No,3.7317847177866676,0,Shivajinagar,Quick Bites,200.0,Dine-out
6474,Yes,No,3.7317847177866676,0,Ulsoor,Quick Bites,300.0,Dine-out
6475,No,No,3.5,17,Commercial Street,Quick Bites,100.0,Dine-out
6476,No,No,3.6,25,Commercial Street,Quick Bites,250.0,Dine-out
6477,No,No,3.6,13,Shanti Nagar,Quick Bites,400.0,Dine-out
6478,No,No,3.4,11,Commercial Street,Quick Bites,150.0,Dine-out
6479,No,No,3.1,4,Ulsoor,Quick Bites,300.0,Dine-out
6480,No,No,3.3,4,Shivajinagar,Quick Bites,250.0,Dine-out
6481,No,No,2.9,10,Richmond Road,Quick Bites,250.0,Dine-out
6482,No,No,3.2,4,Richmond Road,Quick Bites,300.0,Dine-out
6483,No,No,3.4,11,Shanti Nagar,Quick Bites,300.0,Dine-out
6485,No,No,3.2,4,Ulsoor,Quick Bites,200.0,Dine-out
6488,No,No,3.2,9,Shanti Nagar,Quick Bites,350.0,Dine-out
6490,No,No,3.1,6,Shanti Nagar,Quick Bites,250.0,Dine-out
6491,No,No,3.4,7,Residency Road,Quick Bites,500.0,Dine-out
6493,No,No,3.6,14,Shivajinagar,Quick Bites,250.0,Dine-out
6494,No,No,3.4,5,Richmond Road,Quick Bites,200.0,Dine-out
6495,No,No,3.7,10,Shivajinagar,Quick Bites,200.0,Dine-out
6496,No,No,3.7,18,Shanti Nagar,Quick Bites,250.0,Dine-out
6497,No,No,3.8,38,Commercial Street,Quick Bites,300.0,Dine-out
6498,No,No,3.0,16,Ulsoor,Quick Bites,150.0,Dine-out
6499,Yes,No,3.7317847177866676,0,Church Street,Quick Bites,500.0,Dine-out
6500,No,No,3.7317847177866676,0,Commercial Street,Quick Bites,300.0,Dine-out
6501,No,No,3.0,22,St. Marks Road,Quick Bites,200.0,Dine-out
6502,No,No,3.8,41,Residency Road,Quick Bites,100.0,Dine-out
6503,No,No,3.6,15,MG Road,Quick Bites,350.0,Dine-out
6504,No,No,3.2,5,Shivajinagar,Quick Bites,150.0,Dine-out
6505,No,No,3.2,9,Shivajinagar,Quick Bites,200.0,Dine-out
6506,No,No,3.7317847177866676,0,Commercial Street,Quick Bites,500.0,Dine-out
6507,No,No,3.7317847177866676,0,Commercial Street,Quick Bites,400.0,Dine-out
6508,No,No,3.5,9,St. Marks Road,Quick Bites,250.0,Dine-out
6509,No,No,3.7317847177866676,0,Richmond Road,Quick Bites,100.0,Dine-out
6517,No,No,3.7317847177866676,0,Richmond Road,Quick Bites,250.0,Dine-out
6518,No,No,3.1,6,Shivajinagar,Quick Bites,300.0,Dine-out
6521,Yes,No,3.4,25,Residency Road,Quick Bites,300.0,Dine-out
6523,Yes,No,3.8,113,Residency Road,Dessert Parlor,500.0,Dine-out
6524,No,No,3.5,13,Commercial Street,Quick Bites,200.0,Dine-out
6525,Yes,No,3.7317847177866676,0,Ulsoor,Quick Bites,600.0,Dine-out
6526,No,No,3.2,7,Commercial Street,Quick Bites,100.0,Dine-out
6527,No,No,3.2,4,Shivajinagar,Quick Bites,400.0,Dine-out
6529,Yes,Yes,4.7,4657,Cunningham Road,Other,1300.0,Dine-out
6530,Yes,Yes,4.1,612,Cunningham Road,Casual Dining,1100.0,Dine-out
6531,Yes,Yes,4.5,1621,Cunningham Road,Casual Dining,1300.0,Dine-out
6532,Yes,No,4.3,652,Cunningham Road,Other,750.0,Dine-out
6533,No,No,3.7,22,Vasanth Nagar,Other,1100.0,Dine-out
6534,No,Yes,4.0,323,Cunningham Road,Other,1300.0,Dine-out
6535,Yes,Yes,4.2,474,Cunningham Road,Casual Dining,1700.0,Dine-out
6536,Yes,No,4.1,391,Cunningham Road,Casual Dining,600.0,Dine-out
6537,Yes,Yes,4.3,858,Cunningham Road,Other,1000.0,Dine-out
6538,Yes,No,4.2,739,Cunningham Road,Cafe,750.0,Dine-out
6539,Yes,No,3.9,430,Frazer Town,Casual Dining,550.0,Dine-out
6540,Yes,Yes,4.0,378,Cunningham Road,Casual Dining,850.0,Dine-out
6541,No,No,4.1,211,Frazer Town,Other,200.0,Dine-out
6542,Yes,No,3.7,162,Cunningham Road,Casual Dining,700.0,Dine-out
6543,Yes,No,3.3,201,Cunningham Road,Casual Dining,700.0,Dine-out
6544,Yes,No,4.1,402,Cunningham Road,Casual Dining,750.0,Dine-out
6545,Yes,Yes,3.8,91,Cunningham Road,Casual Dining,1800.0,Dine-out
6546,Yes,No,3.6,32,City Market,Casual Dining,500.0,Dine-out
6547,No,No,3.8,29,Cunningham Road,Casual Dining,400.0,Dine-out
6548,No,Yes,3.7,100,Race Course Road,Casual Dining,1600.0,Dine-out
6549,Yes,No,3.6,31,City Market,Casual Dining,400.0,Dine-out
6550,No,Yes,4.0,70,Race Course Road,Other,2800.0,Dine-out
6551,No,No,4.0,107,Cunningham Road,Quick Bites,400.0,Dine-out
6552,Yes,No,3.7,74,Frazer Town,Quick Bites,300.0,Dine-out
6553,No,No,4.5,203,City Market,Quick Bites,150.0,Dine-out
6555,No,No,3.9,26,City Market,Quick Bites,100.0,Dine-out
6556,Yes,No,3.5,20,Cunningham Road,Cafe,500.0,Dine-out
6557,No,Yes,3.9,40,Cunningham Road,Other,2600.0,Dine-out
6558,No,No,3.5,12,Cunningham Road,Quick Bites,250.0,Dine-out
6559,No,No,3.2,41,City Market,Quick Bites,400.0,Dine-out
6560,No,No,4.0,53,Cunningham Road,Quick Bites,400.0,Dine-out
6561,No,No,3.1,46,Cunningham Road,Casual Dining,1000.0,Dine-out
6562,No,Yes,3.9,156,Cunningham Road,Casual Dining,1100.0,Dine-out
6563,No,No,3.6,10,Cunningham Road,Quick Bites,200.0,Dine-out
6564,No,No,3.7317847177866676,0,Cunningham Road,Cafe,1000.0,Dine-out
6565,No,No,3.2,4,Cunningham Road,Casual Dining,600.0,Dine-out
6566,Yes,No,2.9,56,Cunningham Road,Quick Bites,150.0,Dine-out
6567,No,Yes,3.7,43,Race Course Road,Other,2800.0,Dine-out
6568,No,No,3.6,14,Cunningham Road,Other,1500.0,Dine-out
6569,No,No,3.2,5,Race Course Road,Casual Dining,700.0,Dine-out
6570,Yes,No,3.7317847177866676,0,Frazer Town,Quick Bites,150.0,Dine-out
6571,No,No,3.7317847177866676,0,Vasanth Nagar,Quick Bites,500.0,Dine-out
6572,No,No,3.7317847177866676,0,Kumaraswamy Layout,Quick Bites,400.0,Dine-out
6574,No,No,3.1,10,City Market,Cafe,200.0,Dine-out
6575,No,No,3.7317847177866676,0,City Market,Casual Dining,500.0,Dine-out
6576,No,No,3.7317847177866676,0,HSR,Quick Bites,200.0,Dine-out
6578,Yes,No,3.7317847177866676,0,Frazer Town,Quick Bites,300.0,Dine-out
6579,No,No,3.6,26,Vasanth Nagar,Quick Bites,200.0,Dine-out
6580,No,No,3.5,31,Frazer Town,Quick Bites,350.0,Dine-out
6581,No,No,3.1,11,Cunningham Road,Quick Bites,200.0,Dine-out
6582,No,No,3.3,4,Wilson Garden,Quick Bites,300.0,Dine-out
6583,Yes,No,3.9,146,Cunningham Road,Quick Bites,600.0,Dine-out
6584,Yes,No,2.8,142,Frazer Town,Other,300.0,Dine-out
6585,No,No,3.1,10,Cunningham Road,Casual Dining,800.0,Dine-out
6586,No,No,3.5,10,Race Course Road,Cafe,800.0,Dine-out
6587,No,Yes,4.3,2651,Brigade Road,Other,1300.0,Drinks & nightlife
6588,Yes,Yes,4.0,2103,Brigade Road,Other,2000.0,Drinks & nightlife
6589,No,Yes,4.4,2039,Lavelle Road,"Casual Dining, Bar",1200.0,Drinks & nightlife
6590,No,Yes,4.5,8375,Brigade Road,Other,2000.0,Drinks & nightlife
6591,No,No,4.5,1573,Brigade Road,"Casual Dining, Bar",1500.0,Drinks & nightlife
6592,No,Yes,4.4,256,Brigade Road,Other,1500.0,Drinks & nightlife
6593,No,Yes,4.2,240,Brigade Road,Other,1500.0,Drinks & nightlife
6594,Yes,Yes,4.3,393,Brigade Road,Other,1600.0,Drinks & nightlife
6595,No,Yes,4.1,548,Brigade Road,Other,1100.0,Drinks & nightlife
6596,No,No,4.0,949,Brigade Road,Other,1100.0,Drinks & nightlife
6597,Yes,No,4.0,1203,Brigade Road,Other,2000.0,Drinks & nightlife
6598,No,No,2.0,395,Brigade Road,Other,1500.0,Drinks & nightlife
6599,No,No,2.9,24,Brigade Road,Other,1900.0,Drinks & nightlife
6600,No,Yes,4.4,4575,MG Road,Other,1700.0,Drinks & nightlife
6601,No,No,4.7,3894,Residency Road,Other,1500.0,Drinks & nightlife
6602,No,Yes,4.2,3116,Lavelle Road,Other,2500.0,Drinks & nightlife
6603,No,Yes,4.4,858,Lavelle Road,Other,3000.0,Drinks & nightlife
6604,Yes,Yes,4.4,2229,Lavelle Road,Other,3000.0,Drinks & nightlife
6605,No,No,4.4,2392,Lavelle Road,Other,1500.0,Drinks & nightlife
6606,No,Yes,4.5,5262,St. Marks Road,"Casual Dining, Bar",2500.0,Drinks & nightlife
6607,Yes,Yes,4.6,1211,St. Marks Road,"Casual Dining, Bar",1700.0,Drinks & nightlife
6608,No,Yes,4.2,2212,Residency Road,Other,1700.0,Drinks & nightlife
6610,Yes,Yes,4.4,3651,Lavelle Road,Other,1300.0,Drinks & nightlife
6611,No,No,4.3,606,St. Marks Road,Other,1300.0,Drinks & nightlife
6612,Yes,Yes,4.3,3484,Lavelle Road,Other,1700.0,Drinks & nightlife
6613,No,Yes,4.2,1418,MG Road,Other,1500.0,Drinks & nightlife
6614,No,Yes,4.3,446,Residency Road,Other,2000.0,Drinks & nightlife
6615,No,No,4.3,1028,Lavelle Road,Other,1500.0,Drinks & nightlife
6616,No,Yes,4.3,595,Infantry Road,"Casual Dining, Bar",2500.0,Drinks & nightlife
6617,Yes,Yes,4.4,484,St. Marks Road,Other,1900.0,Drinks & nightlife
6618,Yes,No,4.3,1703,Church Street,Other,1300.0,Drinks & nightlife
6619,No,Yes,4.4,108,Lavelle Road,"Casual Dining, Bar",1000.0,Drinks & nightlife
6620,No,Yes,4.3,474,Residency Road,Other,3000.0,Drinks & nightlife
6621,No,No,4.3,2240,Church Street,Other,1100.0,Drinks & nightlife
6622,No,Yes,4.3,284,St. Marks Road,Other,1200.0,Drinks & nightlife
6623,No,Yes,4.1,209,MG Road,Other,1000.0,Drinks & nightlife
6624,Yes,Yes,4.2,2270,St. Marks Road,"Casual Dining, Bar",1400.0,Drinks & nightlife
6625,No,No,4.2,1279,Church Street,Other,1100.0,Drinks & nightlife
6626,Yes,Yes,4.0,932,Church Street,"Casual Dining, Bar",1000.0,Drinks & nightlife
6628,No,Yes,4.1,93,Residency Road,Other,1000.0,Drinks & nightlife
6629,No,No,4.2,2020,Shanti Nagar,Other,1200.0,Drinks & nightlife
6630,No,Yes,3.9,680,Church Street,"Casual Dining, Bar",1200.0,Drinks & nightlife
6631,No,Yes,4.2,538,MG Road,Other,1500.0,Drinks & nightlife
6632,No,No,3.9,23,Richmond Road,Other,2000.0,Drinks & nightlife
6633,No,No,3.9,378,Residency Road,Other,1000.0,Drinks & nightlife
6634,No,No,4.2,38,Richmond Road,Other,2000.0,Drinks & nightlife
6635,No,No,4.1,1543,Lavelle Road,Other,1200.0,Drinks & nightlife
6636,No,Yes,4.1,608,MG Road,Other,2800.0,Drinks & nightlife
6637,No,No,3.8,617,MG Road,Other,3000.0,Drinks & nightlife
6638,No,Yes,3.9,747,Church Street,Other,1500.0,Drinks & nightlife
6639,No,No,3.9,191,St. Marks Road,Other,600.0,Drinks & nightlife
6640,No,No,2.7,402,MG Road,Other,1000.0,Drinks & nightlife
6641,No,No,3.9,234,Langford Town,Other,1000.0,Drinks & nightlife
6642,No,No,3.7,293,Residency Road,Other,1000.0,Drinks & nightlife
6643,No,No,4.0,93,Residency Road,Other,2000.0,Drinks & nightlife
6644,No,No,3.6,43,Residency Road,Other,1700.0,Drinks & nightlife
6645,No,No,4.0,62,Ulsoor,Other,1500.0,Drinks & nightlife
6646,No,Yes,4.0,196,MG Road,Other,3000.0,Drinks & nightlife
6647,No,Yes,3.8,73,Shanti Nagar,Other,1200.0,Drinks & nightlife
6648,No,No,3.9,72,Lavelle Road,Other,2500.0,Drinks & nightlife
6649,No,Yes,4.0,98,Ulsoor,Other,2400.0,Drinks & nightlife
6650,No,Yes,3.8,108,Ulsoor,Other,1400.0,Drinks & nightlife
6651,No,No,4.1,259,MG Road,"Casual Dining, Bar",1200.0,Drinks & nightlife
6652,No,Yes,4.2,258,MG Road,"Casual Dining, Bar",1500.0,Drinks & nightlife
6653,No,No,3.5,29,Richmond Road,Other,2200.0,Drinks & nightlife
6654,No,No,3.7317847177866676,0,Church Street,Other,1000.0,Drinks & nightlife
6655,No,No,3.5,14,Residency Road,Other,800.0,Drinks & nightlife
6656,No,No,3.4,6,Shivajinagar,Other,700.0,Drinks & nightlife
6657,No,No,3.7317847177866676,0,Lavelle Road,Other,1000.0,Drinks & nightlife
6658,No,No,3.7,11,St. Marks Road,Other,1200.0,Drinks & nightlife
6659,No,No,3.3,4,Residency Road,Other,1000.0,Drinks & nightlife
6660,Yes,Yes,4.7,4657,Cunningham Road,Other,1300.0,Drinks & nightlife
6661,No,Yes,4.0,323,Cunningham Road,Other,1300.0,Drinks & nightlife
6662,No,Yes,3.7,43,Race Course Road,Other,2800.0,Drinks & nightlife
6663,No,No,3.6,14,Cunningham Road,Other,1500.0,Drinks & nightlife
6664,No,No,3.5,10,Race Course Road,Cafe,800.0,Drinks & nightlife
6665,Yes,No,3.9,77,Koramangala 7th Block,Dessert Parlor,800.0,Pubs and bars
6666,Yes,No,3.9,34,Koramangala 7th Block,Dessert Parlor,200.0,Pubs and bars
6667,Yes,No,3.9,27,Koramangala 5th Block,Dessert Parlor,200.0,Pubs and bars
6668,Yes,No,4.1,23,Koramangala 6th Block,Delivery,500.0,Pubs and bars
6669,Yes,No,4.1,323,Koramangala 7th Block,Cafe,700.0,Pubs and bars
6670,Yes,No,4.0,152,Koramangala 5th Block,Other,350.0,Pubs and bars
6671,Yes,No,4.0,100,Koramangala 7th Block,Dessert Parlor,150.0,Pubs and bars
6672,Yes,No,3.9,110,Koramangala 5th Block,Dessert Parlor,200.0,Pubs and bars
6673,No,No,3.9,43,Koramangala 5th Block,Other,200.0,Pubs and bars
6674,No,No,3.8,34,Koramangala 5th Block,Bakery,400.0,Pubs and bars
6675,No,No,3.8,286,Koramangala 8th Block,Other,500.0,Pubs and bars
6676,Yes,No,3.6,97,Koramangala 8th Block,Bakery,400.0,Pubs and bars
6677,Yes,No,3.9,16,Koramangala 5th Block,Dessert Parlor,300.0,Pubs and bars
6678,No,No,3.5,11,Koramangala 6th Block,Bakery,200.0,Pubs and bars
6679,No,No,3.7,73,Koramangala 6th Block,Other,250.0,Pubs and bars
6680,Yes,Yes,4.4,1110,Church Street,"Casual Dining, Bar",1200.0,Pubs and bars
6681,No,No,4.3,606,St. Marks Road,Other,1300.0,Pubs and bars
6682,No,Yes,4.1,1327,Lavelle Road,"Casual Dining, Bar",2100.0,Pubs and bars
6683,Yes,Yes,4.3,3484,Lavelle Road,Other,1700.0,Pubs and bars
6684,No,Yes,4.2,1418,MG Road,Other,1500.0,Pubs and bars
6685,No,Yes,4.3,595,Infantry Road,"Casual Dining, Bar",2500.0,Pubs and bars
6686,Yes,Yes,4.4,484,St. Marks Road,Other,1900.0,Pubs and bars
6687,Yes,Yes,4.5,1394,Church Street,"Casual Dining, Bar",1700.0,Pubs and bars
6688,No,Yes,4.4,108,Lavelle Road,"Casual Dining, Bar",1000.0,Pubs and bars
6689,No,Yes,4.2,332,Lavelle Road,"Casual Dining, Bar",1000.0,Pubs and bars
6690,No,No,4.3,2240,Church Street,Other,1100.0,Pubs and bars
6691,No,Yes,4.3,284,St. Marks Road,Other,1200.0,Pubs and bars
6692,No,Yes,4.1,209,MG Road,Other,1000.0,Pubs and bars
6693,Yes,Yes,4.2,2270,St. Marks Road,"Casual Dining, Bar",1400.0,Pubs and bars
6694,No,No,4.2,1279,Church Street,Other,1100.0,Pubs and bars
6695,Yes,Yes,4.3,500,Lavelle Road,"Casual Dining, Bar",1300.0,Pubs and bars
6696,Yes,Yes,4.2,980,Ulsoor,"Casual Dining, Bar",1000.0,Pubs and bars
6697,Yes,Yes,4.0,932,Church Street,"Casual Dining, Bar",1000.0,Pubs and bars
6699,No,Yes,4.1,93,Residency Road,Other,1000.0,Pubs and bars
6700,No,Yes,3.9,680,Church Street,"Casual Dining, Bar",1200.0,Pubs and bars
6701,No,Yes,4.2,538,MG Road,Other,1500.0,Pubs and bars
6702,No,Yes,4.1,270,Residency Road,Other,4000.0,Pubs and bars
6703,Yes,Yes,4.1,765,Ulsoor,"Casual Dining, Bar",1200.0,Pubs and bars
6704,No,No,3.9,23,Richmond Road,Other,2000.0,Pubs and bars
6705,No,No,3.9,378,Residency Road,Other,1000.0,Pubs and bars
6706,Yes,No,4.0,162,Richmond Road,"Casual Dining, Bar",1700.0,Pubs and bars
6707,Yes,Yes,4.3,225,MG Road,Other,2000.0,Pubs and bars
6708,No,No,4.2,38,Richmond Road,Other,2000.0,Pubs and bars
6709,No,Yes,4.4,424,Residency Road,Other,3500.0,Pubs and bars
6710,No,No,4.1,1543,Lavelle Road,Other,1200.0,Pubs and bars
6711,Yes,Yes,4.0,188,Shivajinagar,"Casual Dining, Bar",1300.0,Pubs and bars
6712,No,Yes,4.4,183,Lavelle Road,"Casual Dining, Bar",1800.0,Pubs and bars
6713,Yes,No,4.2,121,Lavelle Road,"Casual Dining, Bar",1000.0,Pubs and bars
6714,No,Yes,4.1,335,MG Road,"Casual Dining, Bar",1800.0,Pubs and bars
6715,No,Yes,3.9,747,Church Street,Other,1500.0,Pubs and bars
6716,No,No,3.9,191,St. Marks Road,Other,600.0,Pubs and bars
6717,No,No,2.7,402,MG Road,Other,1000.0,Pubs and bars
6718,No,No,3.9,234,Langford Town,Other,1000.0,Pubs and bars
6719,No,No,3.1,120,Lavelle Road,"Casual Dining, Bar",1200.0,Pubs and bars
6720,No,No,3.7,293,Residency Road,Other,1000.0,Pubs and bars
6721,No,Yes,4.0,196,MG Road,Other,3000.0,Pubs and bars
6722,No,Yes,3.8,73,Shanti Nagar,Other,1200.0,Pubs and bars
